interaction_id,student_id,material_id,timestamp,duration_seconds,score,mastery_level,completed,competency,subject
974,72,42,2025-09-15,1740,25,0.252,True,Matter States and Properties,Physics
4217,72,29,2025-09-22,3840,50,0.337,True,Introduction to Calculus Differentiation,Mathematics
4859,72,5,2025-09-28,3180,18,0.298,True,Fractions Decimals and Percentages,Mathematics
3826,72,58,2025-10-01,2880,24,0.261,True,Electromagnetic Induction,Physics
1272,72,16,2025-10-03,2880,48,0.433,False,Functions and Graphs,Mathematics
2103,72,35,2025-10-06,2160,19,0.36,True,Forces and Newtons Laws,Physics
2894,72,18,2025-10-10,3420,13,0.197,False,Geometry Circles Polygons and Constructions,Mathematics
3343,72,57,2025-10-12,2700,38,0.254,True,Atomic Structure and Nuclear Physics,Physics
356,72,16,2025-11-05,2100,38,0.331,False,Functions and Graphs,Mathematics
92,72,39,2025-12-10,2580,15,0.255,True,Light Reflection and Refraction,Physics
4396,72,51,2025-12-19,2100,53,0.503,True,Electromagnetism Basic Concepts,Physics
2329,72,52,2025-12-23,2580,20,0.245,True,Kinematics and Projectile Motion,Physics
3212,72,57,2025-12-27,3060,26,0.277,True,Atomic Structure and Nuclear Physics,Physics
4679,72,20,2026-01-04,2400,17,0.276,True,Trigonometry Introduction to Ratios,Mathematics
643,72,8,2026-01-08,2580,15,0.3,True,Algebra Expressions and Linear Equations,Mathematics
2434,72,51,2026-01-08,2340,48,0.454,True,Electromagnetism Basic Concepts,Physics
2139,72,26,2026-01-15,3480,35,0.366,True,Logarithmic and Exponential Functions,Mathematics
4606,72,34,2026-01-19,2460,28,0.332,False,Physical Quantities and Units,Physics
4040,72,52,2026-01-21,2340,37,0.246,True,Kinematics and Projectile Motion,Physics
519,72,51,2026-02-10,3000,40,0.333,True,Electromagnetism Basic Concepts,Physics
4229,72,47,2026-02-12,2160,10,0.26,True,Wave Properties Sound and Light,Physics
394,72,60,2026-02-13,4200,9,0.208,True,Optics Interference and Diffraction,Physics
1926,72,25,2026-02-22,2400,9,0.232,False,Logarithmic and Exponential Functions,Mathematics
54,72,43,2026-02-26,2520,25,0.301,True,Mechanics Work Energy and Power,Physics
244,73,37,2025-09-01,3360,21,0.266,True,Energy Forms and Conservation,Physics
1464,73,32,2025-09-16,4020,38,0.246,True,Probability and Statistical Distributions,Mathematics
4133,73,39,2025-09-16,2220,10,0.233,True,Light Reflection and Refraction,Physics
605,73,20,2025-09-27,2220,25,0.314,True,Trigonometry Introduction to Ratios,Mathematics
3427,73,17,2025-09-28,3900,36,0.291,True,Geometry Circles Polygons and Constructions,Mathematics
2738,73,52,2025-10-01,2520,27,0.28,True,Kinematics and Projectile Motion,Physics
878,73,28,2025-10-16,2700,43,0.328,True,Introduction to Calculus Differentiation,Mathematics
330,73,39,2025-10-21,1860,32,0.288,True,Light Reflection and Refraction,Physics
4600,73,57,2025-10-28,3180,50,0.342,True,Atomic Structure and Nuclear Physics,Physics
1057,73,44,2025-11-01,2220,21,0.282,True,Mechanics Work Energy and Power,Physics
4273,73,23,2025-12-08,4260,14,0.224,True,Algebra Polynomials and Rational Expressions,Mathematics
1435,73,23,2025-12-10,3540,0,0.197,True,Algebra Polynomials and Rational Expressions,Mathematics
3299,73,7,2025-12-16,3660,21,0.232,True,Algebra Expressions and Linear Equations,Mathematics
1617,73,16,2025-12-18,2520,46,0.227,True,Functions and Graphs,Mathematics
984,73,41,2025-12-19,2100,31,0.259,True,Matter States and Properties,Physics
4255,73,7,2025-12-22,3060,1,0.192,True,Algebra Expressions and Linear Equations,Mathematics
4284,73,24,2026-01-13,2400,35,0.317,True,Algebra Polynomials and Rational Expressions,Mathematics
1490,73,55,2026-01-18,2340,43,0.273,True,Electricity AC Circuits and Electronics,Physics
1005,73,48,2026-01-22,3240,44,0.313,True,Wave Properties Sound and Light,Physics
2425,73,6,2026-01-24,2340,27,0.238,True,Fractions Decimals and Percentages,Mathematics
2063,73,10,2026-01-27,2220,22,0.301,True,Geometry Lines Angles and Triangles,Mathematics
1510,73,46,2026-01-30,3300,34,0.294,True,Thermal Physics and Heat Transfer,Physics
3147,73,20,2026-02-02,3600,59,0.46,True,Trigonometry Introduction to Ratios,Mathematics
1771,73,46,2026-02-07,2220,30,0.307,True,Thermal Physics and Heat Transfer,Physics
2469,73,37,2026-02-08,2640,40,0.391,True,Energy Forms and Conservation,Physics
2900,73,44,2026-02-12,2940,26,0.275,True,Mechanics Work Energy and Power,Physics
1971,73,2,2026-02-14,3180,32,0.324,True,Sets and Venn Diagrams,Mathematics
3810,73,13,2026-02-20,3060,23,0.241,False,Algebra Quadratic Equations and Inequalities,Mathematics
4812,73,53,2026-02-21,3300,16,0.254,True,Kinematics and Projectile Motion,Physics
1162,73,19,2026-02-25,2580,39,0.409,True,Trigonometry Introduction to Ratios,Mathematics
4049,73,13,2026-02-26,2580,15,0.261,True,Algebra Quadratic Equations and Inequalities,Mathematics
4652,73,16,2026-02-27,2760,31,0.333,False,Functions and Graphs,Mathematics
2689,74,56,2025-09-01,4200,35,0.437,False,Atomic Structure and Nuclear Physics,Physics
4240,74,19,2025-09-03,1980,7,0.321,False,Trigonometry Introduction to Ratios,Mathematics
2022,74,30,2025-09-11,2760,16,0.297,True,Vectors and Transformations,Mathematics
4684,74,31,2025-09-12,3300,40,0.341,True,Probability and Statistical Distributions,Mathematics
3211,74,46,2025-09-17,3840,26,0.373,False,Thermal Physics and Heat Transfer,Physics
3316,74,15,2025-09-18,2160,44,0.387,False,Functions and Graphs,Mathematics
3722,74,15,2025-09-24,3360,37,0.413,True,Functions and Graphs,Mathematics
1883,74,54,2025-09-28,3180,55,0.391,True,Electricity AC Circuits and Electronics,Physics
2682,74,29,2025-10-09,2700,47,0.242,False,Introduction to Calculus Differentiation,Mathematics
2783,74,8,2025-10-10,2640,24,0.334,False,Algebra Expressions and Linear Equations,Mathematics
587,74,47,2025-10-17,2700,23,0.279,True,Wave Properties Sound and Light,Physics
1882,74,15,2025-10-19,2220,42,0.414,True,Functions and Graphs,Mathematics
2317,74,23,2025-10-31,2940,53,0.414,True,Algebra Polynomials and Rational Expressions,Mathematics
4486,74,60,2025-11-08,4080,62,0.42,False,Optics Interference and Diffraction,Physics
4171,74,9,2025-11-12,3420,22,0.308,True,Geometry Lines Angles and Triangles,Mathematics
854,74,56,2025-11-13,3180,43,0.343,True,Atomic Structure and Nuclear Physics,Physics
3872,74,37,2025-11-15,3360,38,0.325,False,Energy Forms and Conservation,Physics
4324,74,21,2025-11-23,2580,42,0.362,True,Statistics Measures of Central Tendency,Mathematics
893,74,1,2025-11-26,2640,48,0.318,True,Sets and Venn Diagrams,Mathematics
4506,74,28,2025-11-27,3780,11,0.255,True,Introduction to Calculus Differentiation,Mathematics
4793,74,11,2025-12-22,2040,11,0.225,True,Statistics Data Collection and Representation,Mathematics
2388,74,60,2025-12-23,2640,28,0.388,True,Optics Interference and Diffraction,Physics
2961,74,16,2025-12-28,3120,40,0.42,True,Functions and Graphs,Mathematics
919,74,16,2025-12-30,2400,44,0.344,True,Functions and Graphs,Mathematics
4149,74,38,2025-12-31,1740,30,0.304,True,Energy Forms and Conservation,Physics
3032,74,19,2026-01-02,3060,30,0.328,False,Trigonometry Introduction to Ratios,Mathematics
4228,74,39,2026-01-07,2880,38,0.351,True,Light Reflection and Refraction,Physics
135,74,21,2026-01-16,2760,12,0.288,True,Statistics Measures of Central Tendency,Mathematics
4768,74,48,2026-01-17,3720,29,0.317,True,Wave Properties Sound and Light,Physics
250,74,27,2026-01-19,2580,27,0.239,True,Trigonometry Advanced Applications,Mathematics
3086,74,53,2026-01-20,3720,29,0.364,True,Kinematics and Projectile Motion,Physics
1708,74,54,2026-01-25,4140,35,0.32,True,Electricity AC Circuits and Electronics,Physics
4226,74,37,2026-02-13,3060,43,0.316,True,Energy Forms and Conservation,Physics
2596,74,52,2026-02-16,2400,35,0.291,False,Kinematics and Projectile Motion,Physics
1750,74,8,2026-02-21,2280,29,0.296,True,Algebra Expressions and Linear Equations,Mathematics
1618,74,57,2026-02-22,3360,30,0.38,True,Atomic Structure and Nuclear Physics,Physics
2827,74,60,2026-02-26,3600,37,0.378,False,Optics Interference and Diffraction,Physics
3105,75,49,2025-09-02,3000,24,0.273,True,Electricity DC Circuits and Ohms Law,Physics
4058,75,14,2025-09-10,4020,28,0.307,False,Algebra Quadratic Equations and Inequalities,Mathematics
3748,75,28,2025-09-12,2520,15,0.216,False,Introduction to Calculus Differentiation,Mathematics
2579,75,59,2025-09-26,2760,34,0.239,True,Electromagnetic Induction,Physics
52,75,26,2025-09-28,3000,5,0.182,True,Logarithmic and Exponential Functions,Mathematics
3326,75,36,2025-10-05,2940,29,0.313,False,Forces and Newtons Laws,Physics
2601,75,1,2025-10-10,2460,42,0.235,True,Sets and Venn Diagrams,Mathematics
2180,75,17,2025-10-12,2460,39,0.244,True,Geometry Circles Polygons and Constructions,Mathematics
3623,75,57,2025-10-23,2640,32,0.167,True,Atomic Structure and Nuclear Physics,Physics
4514,75,57,2025-11-08,4020,28,0.236,True,Atomic Structure and Nuclear Physics,Physics
3098,75,37,2025-11-09,2160,26,0.307,True,Energy Forms and Conservation,Physics
2309,75,25,2025-11-21,2700,27,0.163,True,Logarithmic and Exponential Functions,Mathematics
3004,75,38,2025-11-22,3060,24,0.23,False,Energy Forms and Conservation,Physics
2807,75,30,2025-11-29,3060,37,0.344,True,Vectors and Transformations,Mathematics
604,75,30,2025-12-05,3600,16,0.29,True,Vectors and Transformations,Mathematics
2177,75,49,2025-12-12,2520,30,0.242,True,Electricity DC Circuits and Ohms Law,Physics
1223,75,8,2025-12-17,1980,28,0.286,True,Algebra Expressions and Linear Equations,Mathematics
1290,75,30,2025-12-19,2640,31,0.313,True,Vectors and Transformations,Mathematics
1734,75,32,2025-12-27,2340,18,0.176,False,Probability and Statistical Distributions,Mathematics
3096,75,52,2025-12-31,2460,18,0.228,True,Kinematics and Projectile Motion,Physics
4985,75,53,2026-01-01,4440,22,0.307,True,Kinematics and Projectile Motion,Physics
614,75,15,2026-01-07,2220,10,0.253,True,Functions and Graphs,Mathematics
1622,75,11,2026-01-21,2640,30,0.31,True,Statistics Data Collection and Representation,Mathematics
4456,75,45,2026-01-23,2160,24,0.227,True,Thermal Physics and Heat Transfer,Physics
2000,75,12,2026-01-26,2220,37,0.376,True,Statistics Data Collection and Representation,Mathematics
432,75,14,2026-01-28,2340,28,0.229,True,Algebra Quadratic Equations and Inequalities,Mathematics
3730,75,48,2026-02-13,3180,21,0.227,True,Wave Properties Sound and Light,Physics
2198,75,24,2026-02-20,2760,13,0.252,True,Algebra Polynomials and Rational Expressions,Mathematics
953,75,46,2026-02-22,2160,21,0.247,True,Thermal Physics and Heat Transfer,Physics
49,75,30,2026-02-26,2820,24,0.234,True,Vectors and Transformations,Mathematics
2999,75,51,2026-02-26,3420,23,0.267,False,Electromagnetism Basic Concepts,Physics
2573,76,47,2025-09-03,2280,26,0.298,True,Wave Properties Sound and Light,Physics
647,76,52,2025-09-05,4080,28,0.295,True,Kinematics and Projectile Motion,Physics
3265,76,13,2025-09-11,2100,23,0.314,True,Algebra Quadratic Equations and Inequalities,Mathematics
55,76,11,2025-09-13,2160,45,0.327,True,Statistics Data Collection and Representation,Mathematics
2816,76,23,2025-09-14,3120,37,0.292,True,Algebra Polynomials and Rational Expressions,Mathematics
4777,76,8,2025-09-15,2400,61,0.585,True,Algebra Expressions and Linear Equations,Mathematics
3824,76,13,2025-09-17,2760,23,0.356,True,Algebra Quadratic Equations and Inequalities,Mathematics
1129,76,23,2025-09-20,2580,25,0.257,True,Algebra Polynomials and Rational Expressions,Mathematics
725,76,4,2025-09-23,2700,10,0.249,True,Whole Numbers and Number Theory,Mathematics
2976,76,8,2025-09-26,3180,49,0.46,True,Algebra Expressions and Linear Equations,Mathematics
3363,76,10,2025-09-29,2640,53,0.46,True,Geometry Lines Angles and Triangles,Mathematics
2058,76,46,2025-10-06,2100,19,0.308,True,Thermal Physics and Heat Transfer,Physics
1798,76,34,2025-10-09,1620,51,0.513,True,Physical Quantities and Units,Physics
1568,76,40,2025-10-12,2340,31,0.324,False,Light Reflection and Refraction,Physics
4620,76,15,2025-10-24,3240,25,0.283,False,Functions and Graphs,Mathematics
517,76,17,2025-10-27,4200,21,0.281,True,Geometry Circles Polygons and Constructions,Mathematics
4711,76,14,2025-10-28,3420,20,0.344,True,Algebra Quadratic Equations and Inequalities,Mathematics
2517,76,7,2025-10-29,3180,51,0.431,True,Algebra Expressions and Linear Equations,Mathematics
496,76,10,2025-11-14,2880,28,0.31,True,Geometry Lines Angles and Triangles,Mathematics
1091,76,14,2025-11-28,4260,39,0.334,True,Algebra Quadratic Equations and Inequalities,Mathematics
247,76,49,2025-12-02,3060,38,0.367,True,Electricity DC Circuits and Ohms Law,Physics
4437,76,57,2025-12-07,4020,38,0.287,True,Atomic Structure and Nuclear Physics,Physics
694,76,8,2025-12-08,2940,6,0.276,True,Algebra Expressions and Linear Equations,Mathematics
1203,76,32,2025-12-09,2280,34,0.28,True,Probability and Statistical Distributions,Mathematics
1307,76,54,2025-12-11,3960,46,0.327,True,Electricity AC Circuits and Electronics,Physics
2109,76,54,2025-12-16,2340,45,0.393,True,Electricity AC Circuits and Electronics,Physics
3287,76,20,2025-12-16,3300,25,0.229,True,Trigonometry Introduction to Ratios,Mathematics
774,76,27,2025-12-17,4500,44,0.329,True,Trigonometry Advanced Applications,Mathematics
3202,76,52,2025-12-18,3180,16,0.283,True,Kinematics and Projectile Motion,Physics
1891,76,20,2025-12-20,2820,25,0.246,True,Trigonometry Introduction to Ratios,Mathematics
866,76,8,2025-12-30,2280,1,0.339,True,Algebra Expressions and Linear Equations,Mathematics
758,76,10,2026-01-02,2760,53,0.427,False,Geometry Lines Angles and Triangles,Mathematics
4018,76,19,2026-01-02,2700,16,0.285,True,Trigonometry Introduction to Ratios,Mathematics
1545,76,18,2026-01-23,3060,25,0.376,True,Geometry Circles Polygons and Constructions,Mathematics
1917,76,31,2026-01-25,3540,28,0.354,True,Probability and Statistical Distributions,Mathematics
2543,76,53,2026-01-26,4260,21,0.249,True,Kinematics and Projectile Motion,Physics
1724,76,33,2026-01-28,2940,29,0.387,True,Physical Quantities and Units,Physics
2007,76,22,2026-01-28,3000,31,0.337,True,Numbers Surds and Indices,Mathematics
474,76,4,2026-02-10,1560,24,0.258,True,Whole Numbers and Number Theory,Mathematics
566,76,9,2026-02-15,2580,47,0.398,True,Geometry Lines Angles and Triangles,Mathematics
4351,76,37,2026-02-16,2760,33,0.321,True,Energy Forms and Conservation,Physics
1841,76,2,2026-02-17,3120,36,0.3,True,Sets and Venn Diagrams,Mathematics
4388,76,51,2026-02-18,2100,30,0.342,True,Electromagnetism Basic Concepts,Physics
2363,76,42,2026-02-23,1740,37,0.373,True,Matter States and Properties,Physics
934,77,7,2025-09-15,2100,13,0.12,True,Algebra Expressions and Linear Equations,Mathematics
3991,77,54,2025-09-15,2460,19,0.131,True,Electricity AC Circuits and Electronics,Physics
745,77,41,2025-09-24,2160,17,0.155,False,Matter States and Properties,Physics
4769,77,7,2025-10-01,2160,5,0.144,False,Algebra Expressions and Linear Equations,Mathematics
3457,77,42,2025-10-11,2580,36,0.188,True,Matter States and Properties,Physics
2982,77,34,2025-10-17,1680,5,0.113,False,Physical Quantities and Units,Physics
1416,77,17,2025-10-21,2940,22,0.156,False,Geometry Circles Polygons and Constructions,Mathematics
3009,77,20,2025-11-07,3840,0,0.123,False,Trigonometry Introduction to Ratios,Mathematics
4408,77,43,2025-11-13,3300,22,0.138,False,Mechanics Work Energy and Power,Physics
2170,77,27,2025-11-18,2820,17,0.136,True,Trigonometry Advanced Applications,Mathematics
1897,77,16,2025-11-22,2280,0,0.083,True,Functions and Graphs,Mathematics
2038,77,60,2025-11-24,4200,4,0.126,True,Optics Interference and Diffraction,Physics
2046,77,7,2025-12-03,3300,17,0.151,True,Algebra Expressions and Linear Equations,Mathematics
2864,77,20,2025-12-07,3000,15,0.111,False,Trigonometry Introduction to Ratios,Mathematics
4961,77,47,2025-12-19,2040,13,0.158,True,Wave Properties Sound and Light,Physics
1688,77,60,2025-12-29,3180,18,0.12,True,Optics Interference and Diffraction,Physics
2343,77,42,2026-01-02,2100,3,0.148,False,Matter States and Properties,Physics
1514,77,54,2026-01-05,2280,0,0.091,False,Electricity AC Circuits and Electronics,Physics
582,77,20,2026-01-17,2100,4,0.085,True,Trigonometry Introduction to Ratios,Mathematics
1929,77,53,2026-01-17,2940,19,0.141,True,Kinematics and Projectile Motion,Physics
3651,77,42,2026-01-22,2280,19,0.23,True,Matter States and Properties,Physics
4623,77,35,2026-01-26,3480,0,0.089,True,Forces and Newtons Laws,Physics
2289,77,18,2026-02-09,2400,20,0.16,True,Geometry Circles Polygons and Constructions,Mathematics
2050,77,48,2026-02-12,3360,18,0.102,False,Wave Properties Sound and Light,Physics
3,77,23,2026-02-16,4020,23,0.14,True,Algebra Polynomials and Rational Expressions,Mathematics
2535,77,14,2026-02-26,4140,6,0.149,True,Algebra Quadratic Equations and Inequalities,Mathematics
4286,78,30,2025-09-03,2340,28,0.286,True,Vectors and Transformations,Mathematics
1746,78,18,2025-09-10,3720,38,0.277,True,Geometry Circles Polygons and Constructions,Mathematics
2815,78,4,2025-09-13,2400,33,0.416,False,Whole Numbers and Number Theory,Mathematics
685,78,27,2025-09-15,3060,53,0.325,True,Trigonometry Advanced Applications,Mathematics
781,78,49,2025-09-24,2520,32,0.358,True,Electricity DC Circuits and Ohms Law,Physics
1429,78,28,2025-09-24,3360,19,0.35,True,Introduction to Calculus Differentiation,Mathematics
2157,78,45,2025-10-01,3360,37,0.295,True,Thermal Physics and Heat Transfer,Physics
1533,78,50,2025-10-15,3180,63,0.402,True,Electricity DC Circuits and Ohms Law,Physics
1261,78,47,2025-10-23,2760,26,0.327,True,Wave Properties Sound and Light,Physics
2955,78,1,2025-10-31,3300,17,0.361,False,Sets and Venn Diagrams,Mathematics
4901,78,36,2025-11-03,2340,43,0.317,True,Forces and Newtons Laws,Physics
4980,78,18,2025-11-07,2820,31,0.302,True,Geometry Circles Polygons and Constructions,Mathematics
1246,78,4,2025-11-08,2700,23,0.339,True,Whole Numbers and Number Theory,Mathematics
3401,78,45,2025-11-12,2220,41,0.312,True,Thermal Physics and Heat Transfer,Physics
4879,78,12,2025-11-14,1920,30,0.31,False,Statistics Data Collection and Representation,Mathematics
4213,78,47,2025-11-18,2400,32,0.363,True,Wave Properties Sound and Light,Physics
164,78,16,2025-11-20,3540,37,0.339,True,Functions and Graphs,Mathematics
125,78,38,2025-11-28,2580,35,0.347,False,Energy Forms and Conservation,Physics
3933,78,31,2025-12-04,3240,37,0.284,False,Probability and Statistical Distributions,Mathematics
1591,78,34,2025-12-11,2220,19,0.341,True,Physical Quantities and Units,Physics
4923,78,55,2025-12-11,3060,23,0.307,False,Electricity AC Circuits and Electronics,Physics
1426,78,32,2025-12-17,3180,38,0.276,False,Probability and Statistical Distributions,Mathematics
95,78,40,2025-12-28,2700,54,0.29,True,Light Reflection and Refraction,Physics
1446,78,20,2025-12-29,2520,13,0.248,True,Trigonometry Introduction to Ratios,Mathematics
2270,78,21,2026-01-06,1800,20,0.296,True,Statistics Measures of Central Tendency,Mathematics
4029,78,5,2026-01-08,1860,36,0.306,True,Fractions Decimals and Percentages,Mathematics
3921,78,37,2026-01-28,3420,47,0.429,False,Energy Forms and Conservation,Physics
2339,78,33,2026-02-09,1980,36,0.286,True,Physical Quantities and Units,Physics
1071,78,59,2026-02-13,3720,28,0.314,False,Electromagnetic Induction,Physics
2246,78,36,2026-02-17,2400,28,0.232,True,Forces and Newtons Laws,Physics
501,78,27,2026-02-19,4080,17,0.285,True,Trigonometry Advanced Applications,Mathematics
1393,78,44,2026-02-20,3300,24,0.302,False,Mechanics Work Energy and Power,Physics
1729,78,15,2026-02-22,1980,20,0.344,True,Functions and Graphs,Mathematics
2165,78,49,2026-02-22,2280,33,0.436,True,Electricity DC Circuits and Ohms Law,Physics
4413,78,56,2026-02-23,4500,26,0.273,False,Atomic Structure and Nuclear Physics,Physics
1396,79,54,2025-09-04,4140,9,0.164,True,Electricity AC Circuits and Electronics,Physics
4939,79,49,2025-09-04,3420,6,0.161,True,Electricity DC Circuits and Ohms Law,Physics
814,79,25,2025-09-05,3540,13,0.265,True,Logarithmic and Exponential Functions,Mathematics
2912,79,42,2025-09-09,3000,0,0.081,True,Matter States and Properties,Physics
4497,79,32,2025-09-29,3960,0,0.15,True,Probability and Statistical Distributions,Mathematics
2604,79,37,2025-10-04,1980,16,0.255,True,Energy Forms and Conservation,Physics
1158,79,51,2025-10-10,3480,0,0.108,True,Electromagnetism Basic Concepts,Physics
1501,79,21,2025-10-11,2700,22,0.218,False,Statistics Measures of Central Tendency,Mathematics
4500,79,52,2025-10-20,3360,4,0.179,True,Kinematics and Projectile Motion,Physics
3416,79,48,2025-10-21,3600,16,0.099,True,Wave Properties Sound and Light,Physics
2637,79,59,2025-10-23,2340,19,0.149,False,Electromagnetic Induction,Physics
3361,79,54,2025-10-24,3660,23,0.224,True,Electricity AC Circuits and Electronics,Physics
3268,79,28,2025-10-27,2520,14,0.238,True,Introduction to Calculus Differentiation,Mathematics
3903,79,20,2025-10-31,3600,20,0.199,True,Trigonometry Introduction to Ratios,Mathematics
1668,79,25,2025-11-01,2700,28,0.287,True,Logarithmic and Exponential Functions,Mathematics
2361,79,51,2025-11-01,2160,25,0.124,True,Electromagnetism Basic Concepts,Physics
2847,79,23,2025-11-01,2640,21,0.135,True,Algebra Polynomials and Rational Expressions,Mathematics
2231,79,50,2025-11-03,4260,14,0.151,True,Electricity DC Circuits and Ohms Law,Physics
3260,79,46,2025-11-14,2460,44,0.201,True,Thermal Physics and Heat Transfer,Physics
4845,79,52,2025-11-22,2700,23,0.19,True,Kinematics and Projectile Motion,Physics
2514,79,6,2025-11-25,1680,36,0.197,False,Fractions Decimals and Percentages,Mathematics
464,79,1,2025-12-19,2220,22,0.23,True,Sets and Venn Diagrams,Mathematics
3953,79,15,2025-12-27,2700,3,0.066,True,Functions and Graphs,Mathematics
2302,79,41,2025-12-28,1740,29,0.123,True,Matter States and Properties,Physics
3206,79,17,2025-12-30,4020,10,0.192,True,Geometry Circles Polygons and Constructions,Mathematics
3499,79,8,2025-12-31,2820,17,0.154,True,Algebra Expressions and Linear Equations,Mathematics
2253,79,34,2026-01-09,2640,14,0.227,True,Physical Quantities and Units,Physics
1985,79,23,2026-01-10,2460,10,0.106,True,Algebra Polynomials and Rational Expressions,Mathematics
5000,79,50,2026-01-13,3960,13,0.185,True,Electricity DC Circuits and Ohms Law,Physics
4660,79,56,2026-01-16,3720,12,0.191,True,Atomic Structure and Nuclear Physics,Physics
3221,79,49,2026-01-17,3780,25,0.136,False,Electricity DC Circuits and Ohms Law,Physics
210,79,42,2026-01-18,2100,4,0.106,True,Matter States and Properties,Physics
175,79,51,2026-01-20,2400,19,0.144,False,Electromagnetism Basic Concepts,Physics
528,79,14,2026-01-23,2640,22,0.189,True,Algebra Quadratic Equations and Inequalities,Mathematics
2645,79,18,2026-01-25,2880,3,0.222,True,Geometry Circles Polygons and Constructions,Mathematics
4827,79,33,2026-01-30,2820,21,0.258,False,Physical Quantities and Units,Physics
4945,79,9,2026-02-08,3420,8,0.168,True,Geometry Lines Angles and Triangles,Mathematics
4520,79,14,2026-02-18,3120,24,0.252,False,Algebra Quadratic Equations and Inequalities,Mathematics
2636,79,26,2026-02-19,3540,44,0.355,True,Logarithmic and Exponential Functions,Mathematics
4742,80,17,2025-09-20,3240,30,0.51,True,Geometry Circles Polygons and Constructions,Mathematics
3362,80,18,2025-09-21,3420,36,0.397,True,Geometry Circles Polygons and Constructions,Mathematics
1166,80,56,2025-09-22,2880,10,0.313,True,Atomic Structure and Nuclear Physics,Physics
1255,80,58,2025-09-23,2520,24,0.308,False,Electromagnetic Induction,Physics
4808,80,7,2025-09-28,3120,20,0.331,True,Algebra Expressions and Linear Equations,Mathematics
2255,80,20,2025-10-03,2280,24,0.237,False,Trigonometry Introduction to Ratios,Mathematics
1681,80,29,2025-10-04,2700,19,0.286,True,Introduction to Calculus Differentiation,Mathematics
3200,80,45,2025-10-28,2160,6,0.206,True,Thermal Physics and Heat Transfer,Physics
4247,80,51,2025-10-29,3060,42,0.436,False,Electromagnetism Basic Concepts,Physics
42,80,17,2025-10-31,3060,41,0.296,False,Geometry Circles Polygons and Constructions,Mathematics
4091,80,39,2025-11-03,2220,33,0.377,False,Light Reflection and Refraction,Physics
2729,80,16,2025-11-06,3360,4,0.212,False,Functions and Graphs,Mathematics
1277,80,37,2025-11-08,3360,31,0.325,True,Energy Forms and Conservation,Physics
3532,80,51,2025-11-09,3180,25,0.296,True,Electromagnetism Basic Concepts,Physics
3130,80,9,2025-11-23,3300,21,0.229,False,Geometry Lines Angles and Triangles,Mathematics
4709,80,42,2025-11-25,2460,37,0.252,True,Matter States and Properties,Physics
1232,80,4,2025-12-01,2640,30,0.26,True,Whole Numbers and Number Theory,Mathematics
1937,80,33,2025-12-07,3060,48,0.286,True,Physical Quantities and Units,Physics
3999,80,51,2025-12-08,3300,20,0.337,False,Electromagnetism Basic Concepts,Physics
2327,80,44,2025-12-09,2520,20,0.314,False,Mechanics Work Energy and Power,Physics
2228,80,43,2025-12-15,3180,24,0.266,False,Mechanics Work Energy and Power,Physics
2551,80,25,2025-12-22,2580,15,0.235,True,Logarithmic and Exponential Functions,Mathematics
4109,80,51,2025-12-23,2880,39,0.357,True,Electromagnetism Basic Concepts,Physics
2839,80,52,2025-12-28,2400,33,0.267,True,Kinematics and Projectile Motion,Physics
4431,80,7,2026-01-02,2940,26,0.258,True,Algebra Expressions and Linear Equations,Mathematics
3102,80,39,2026-01-06,1740,28,0.312,True,Light Reflection and Refraction,Physics
2009,80,33,2026-01-07,2940,51,0.331,True,Physical Quantities and Units,Physics
2335,80,31,2026-01-17,2400,38,0.295,False,Probability and Statistical Distributions,Mathematics
1352,80,5,2026-01-18,3240,24,0.264,True,Fractions Decimals and Percentages,Mathematics
4250,80,58,2026-01-20,3840,12,0.354,True,Electromagnetic Induction,Physics
3261,80,38,2026-01-25,2580,33,0.37,False,Energy Forms and Conservation,Physics
1969,80,57,2026-02-06,3360,8,0.323,False,Atomic Structure and Nuclear Physics,Physics
1279,80,42,2026-02-10,2400,34,0.263,True,Matter States and Properties,Physics
4373,80,43,2026-02-15,2160,26,0.342,True,Mechanics Work Energy and Power,Physics
4470,80,24,2026-02-17,3240,28,0.28,True,Algebra Polynomials and Rational Expressions,Mathematics
1610,81,6,2025-09-09,2580,0,0.305,True,Fractions Decimals and Percentages,Mathematics
821,81,52,2025-09-14,2280,17,0.162,True,Kinematics and Projectile Motion,Physics
1866,81,23,2025-09-14,3900,13,0.152,True,Algebra Polynomials and Rational Expressions,Mathematics
3225,81,16,2025-09-17,2400,19,0.316,True,Functions and Graphs,Mathematics
4554,81,20,2025-09-28,2100,30,0.266,True,Trigonometry Introduction to Ratios,Mathematics
3264,81,7,2025-09-29,3240,25,0.169,True,Algebra Expressions and Linear Equations,Mathematics
4525,81,54,2025-10-06,3060,29,0.234,True,Electricity AC Circuits and Electronics,Physics
869,81,60,2025-10-11,2280,18,0.175,False,Optics Interference and Diffraction,Physics
1376,81,4,2025-10-15,2580,19,0.309,True,Whole Numbers and Number Theory,Mathematics
2476,81,10,2025-10-17,3720,39,0.261,True,Geometry Lines Angles and Triangles,Mathematics
1576,81,1,2025-10-19,3060,17,0.249,True,Sets and Venn Diagrams,Mathematics
4826,81,35,2025-10-19,3660,18,0.262,True,Forces and Newtons Laws,Physics
660,81,6,2025-10-22,2640,28,0.253,True,Fractions Decimals and Percentages,Mathematics
