interaction_id,student_id,material_id,timestamp,duration_seconds,score,mastery_level,completed,competency,subject
194,31,69,2025-09-15,2340,24,0.277,True,Matter and Heat,Physics
1087,31,96,2025-09-20,1440,36,0.28,True,Mechanics and Motion,Physics
379,31,86,2025-09-25,2040,25,0.232,True,Light and Sound,Physics
837,31,91,2025-09-29,960,18,0.277,True,Mechanics and Motion,Physics
1140,31,72,2025-10-07,2460,34,0.332,True,Geometry and Measurement,Mathematics
1025,31,42,2025-10-09,660,50,0.286,True,Numbers and Operations,Mathematics
903,31,6,2025-10-12,2880,54,0.426,True,Ratios and Proportions,Mathematics
1044,31,49,2025-10-21,1440,43,0.312,True,Geometry and Measurement,Mathematics
39,31,54,2025-10-31,3360,40,0.341,False,Ratios and Proportions,Mathematics
637,31,36,2025-11-03,2520,47,0.401,True,Ratios and Proportions,Mathematics
1133,31,40,2025-11-05,4320,18,0.322,True,Electricity and Magnetism,Physics
1021,31,47,2025-11-11,960,56,0.506,True,Ratios and Proportions,Mathematics
128,31,99,2025-11-18,2520,25,0.244,True,Light and Sound,Physics
11,31,84,2025-11-20,2940,18,0.299,True,Statistics and Probability,Mathematics
111,31,83,2025-11-20,1800,19,0.236,False,Light and Sound,Physics
733,31,59,2025-11-21,4500,20,0.229,True,Algebra and Equations,Mathematics
94,31,79,2025-11-24,1500,29,0.35,True,Statistics and Probability,Mathematics
287,31,18,2025-12-07,3060,19,0.341,True,Ratios and Proportions,Mathematics
886,31,40,2025-12-18,4380,42,0.279,False,Electricity and Magnetism,Physics
169,31,68,2025-12-26,3660,18,0.249,True,Matter and Heat,Physics
716,31,73,2025-12-29,900,22,0.327,True,Scientific Investigation,Physics
506,32,5,2025-09-06,2040,4,0.139,True,Forces and Energy,Physics
492,32,38,2025-09-09,3720,26,0.187,True,Light and Sound,Physics
1090,32,46,2025-09-11,1140,26,0.129,True,Mechanics and Motion,Physics
346,32,66,2025-09-29,1500,33,0.221,True,Numbers and Operations,Mathematics
143,32,35,2025-10-01,2400,16,0.257,True,Algebra and Equations,Mathematics
91,32,76,2025-10-11,2580,13,0.173,True,Algebra and Equations,Mathematics
42,32,72,2025-10-13,2400,17,0.219,True,Geometry and Measurement,Mathematics
107,32,57,2025-10-21,3600,20,0.246,True,Algebra and Equations,Mathematics
312,32,37,2025-10-25,1680,7,0.281,True,Algebra and Equations,Mathematics
151,32,77,2025-11-03,2820,27,0.205,True,Numbers and Operations,Mathematics
49,32,60,2025-11-05,1140,26,0.201,True,Functions and Graphs,Mathematics
487,32,38,2025-11-10,3780,29,0.182,False,Light and Sound,Physics
299,32,79,2025-11-12,1500,1,0.134,False,Statistics and Probability,Mathematics
1116,32,6,2025-11-13,2400,35,0.287,True,Ratios and Proportions,Mathematics
1182,32,31,2025-11-13,1680,34,0.26,True,Functions and Graphs,Mathematics
673,32,73,2025-11-15,840,12,0.217,True,Scientific Investigation,Physics
18,32,10,2025-11-16,3300,20,0.234,True,Scientific Investigation,Physics
339,32,31,2025-11-19,1620,23,0.241,True,Functions and Graphs,Mathematics
872,32,70,2025-11-25,2220,33,0.285,False,Algebra and Equations,Mathematics
126,32,44,2025-11-27,960,34,0.226,True,Ratios and Proportions,Mathematics
340,32,21,2025-11-28,2760,13,0.145,True,Matter and Heat,Physics
222,32,98,2025-12-07,2040,17,0.116,True,Statistics and Probability,Mathematics
1156,32,72,2025-12-08,3180,9,0.202,True,Geometry and Measurement,Mathematics
179,32,33,2025-12-12,2880,24,0.184,False,Scientific Investigation,Physics
796,32,9,2025-12-12,1500,29,0.196,True,Geometry and Measurement,Mathematics
586,32,38,2025-12-22,2880,25,0.233,True,Light and Sound,Physics
577,32,14,2025-12-23,1380,1,0.208,True,Light and Sound,Physics
152,32,58,2025-12-25,1560,25,0.129,True,Electricity and Magnetism,Physics
971,32,18,2025-12-25,2280,20,0.246,True,Ratios and Proportions,Mathematics
724,32,18,2025-12-28,1920,15,0.218,True,Ratios and Proportions,Mathematics
754,32,26,2025-12-28,1860,27,0.289,False,Scientific Investigation,Physics
819,33,89,2025-09-06,1740,14,0.146,True,Numbers and Operations,Mathematics
854,33,15,2025-09-06,1800,47,0.196,True,Ratios and Proportions,Mathematics
1129,33,89,2025-09-11,1140,8,0.116,True,Numbers and Operations,Mathematics
951,33,22,2025-09-20,2520,13,0.296,True,Algebra and Equations,Mathematics
806,33,18,2025-09-22,2040,5,0.173,True,Ratios and Proportions,Mathematics
911,33,36,2025-09-27,2100,29,0.265,True,Ratios and Proportions,Mathematics
14,33,61,2025-09-29,3300,14,0.245,True,Functions and Graphs,Mathematics
288,33,8,2025-09-29,960,5,0.187,True,Numbers and Operations,Mathematics
2,33,20,2025-10-01,4020,40,0.254,True,Algebra and Equations,Mathematics
235,33,37,2025-10-04,1740,39,0.278,True,Algebra and Equations,Mathematics
219,33,65,2025-10-13,3120,37,0.299,True,Functions and Graphs,Mathematics
490,33,45,2025-10-18,1620,30,0.254,True,Light and Sound,Physics
24,33,30,2025-10-27,2940,37,0.291,True,Ratios and Proportions,Mathematics
192,33,34,2025-10-30,1560,36,0.256,True,Functions and Graphs,Mathematics
638,33,41,2025-10-30,2940,17,0.159,False,Numbers and Operations,Mathematics
702,33,58,2025-11-01,2460,10,0.213,False,Electricity and Magnetism,Physics
942,33,98,2025-11-02,2340,17,0.28,True,Statistics and Probability,Mathematics
440,33,94,2025-11-04,3180,18,0.261,False,Matter and Heat,Physics
477,33,18,2025-11-08,3120,28,0.262,True,Ratios and Proportions,Mathematics
358,33,26,2025-11-20,1860,33,0.252,False,Scientific Investigation,Physics
1113,33,2,2025-11-30,1140,0,0.15,True,Numbers and Operations,Mathematics
589,34,40,2025-09-17,4080,37,0.329,True,Electricity and Magnetism,Physics
603,34,29,2025-09-22,960,38,0.368,True,Functions and Graphs,Mathematics
725,34,3,2025-10-03,2520,58,0.459,True,Functions and Graphs,Mathematics
23,34,70,2025-11-04,2940,16,0.238,False,Algebra and Equations,Mathematics
318,34,100,2025-11-07,3720,44,0.369,True,Light and Sound,Physics
485,34,68,2025-11-07,3120,46,0.56,True,Matter and Heat,Physics
254,34,18,2025-11-10,2340,24,0.265,True,Ratios and Proportions,Mathematics
635,34,7,2025-11-13,1680,29,0.306,True,Ratios and Proportions,Mathematics
1158,34,97,2025-11-13,4260,61,0.508,True,Functions and Graphs,Mathematics
160,34,68,2025-11-20,2160,46,0.413,True,Matter and Heat,Physics
216,34,87,2025-11-24,420,32,0.315,True,Light and Sound,Physics
672,34,58,2025-12-04,1620,48,0.409,False,Electricity and Magnetism,Physics
1110,34,47,2025-12-04,840,31,0.464,True,Ratios and Proportions,Mathematics
367,34,92,2025-12-11,1860,14,0.253,True,Algebra and Equations,Mathematics
148,34,81,2025-12-20,780,31,0.316,True,Geometry and Measurement,Mathematics
78,34,32,2025-12-29,2220,37,0.254,True,Mechanics and Motion,Physics
6,35,35,2025-09-05,2220,26,0.269,True,Algebra and Equations,Mathematics
857,35,58,2025-09-08,1860,6,0.207,False,Electricity and Magnetism,Physics
761,35,60,2025-09-18,1920,19,0.304,False,Functions and Graphs,Mathematics
518,35,5,2025-09-24,1500,5,0.203,True,Forces and Energy,Physics
844,35,34,2025-09-25,1140,47,0.302,True,Functions and Graphs,Mathematics
283,35,72,2025-09-28,2460,13,0.212,True,Geometry and Measurement,Mathematics
936,35,100,2025-09-30,3360,3,0.113,True,Light and Sound,Physics
353,35,6,2025-10-01,2040,12,0.216,True,Ratios and Proportions,Mathematics
781,35,88,2025-10-04,1800,10,0.131,True,Scientific Investigation,Physics
566,35,19,2025-10-08,1980,18,0.247,True,Functions and Graphs,Mathematics
1166,35,15,2025-10-09,1740,16,0.331,True,Ratios and Proportions,Mathematics
578,35,24,2025-10-10,4260,33,0.22,True,Numbers and Operations,Mathematics
703,35,80,2025-10-11,1860,30,0.145,True,Electricity and Magnetism,Physics
998,35,30,2025-10-16,1920,33,0.312,True,Ratios and Proportions,Mathematics
305,35,74,2025-10-18,2100,25,0.193,True,Statistics and Probability,Mathematics
553,35,8,2025-10-20,960,19,0.211,True,Numbers and Operations,Mathematics
35,35,23,2025-10-27,600,25,0.173,True,Mechanics and Motion,Physics
208,35,31,2025-10-27,1500,33,0.223,True,Functions and Graphs,Mathematics
925,35,54,2025-10-29,2040,26,0.315,True,Ratios and Proportions,Mathematics
284,35,89,2025-11-01,1620,18,0.183,True,Numbers and Operations,Mathematics
675,35,4,2025-11-02,2220,12,0.253,True,Geometry and Measurement,Mathematics
641,35,24,2025-11-04,4260,23,0.289,False,Numbers and Operations,Mathematics
1052,35,15,2025-11-09,1680,39,0.302,True,Ratios and Proportions,Mathematics
544,35,49,2025-11-12,1320,50,0.272,True,Geometry and Measurement,Mathematics
291,35,22,2025-11-18,2760,15,0.294,True,Algebra and Equations,Mathematics
317,35,6,2025-11-26,1860,10,0.184,True,Ratios and Proportions,Mathematics
958,35,8,2025-11-27,840,34,0.389,True,Numbers and Operations,Mathematics
778,35,69,2025-12-06,2880,1,0.144,True,Matter and Heat,Physics
609,35,24,2025-12-08,4200,33,0.259,False,Numbers and Operations,Mathematics
1053,35,22,2025-12-08,2280,46,0.341,True,Algebra and Equations,Mathematics
1125,35,87,2025-12-18,660,8,0.113,True,Light and Sound,Physics
466,36,90,2025-09-01,720,8,0.236,True,Light and Sound,Physics
242,36,42,2025-09-06,900,20,0.214,False,Numbers and Operations,Mathematics
1004,36,78,2025-09-11,2700,39,0.274,True,Scientific Investigation,Physics
204,36,39,2025-09-13,3660,1,0.171,True,Scientific Investigation,Physics
315,36,100,2025-09-15,3180,11,0.233,False,Light and Sound,Physics
17,36,81,2025-09-22,840,18,0.212,True,Geometry and Measurement,Mathematics
187,36,93,2025-09-30,1620,39,0.343,True,Ratios and Proportions,Mathematics
1179,36,62,2025-10-06,720,33,0.214,True,Electricity and Magnetism,Physics
439,36,7,2025-10-07,2220,40,0.399,True,Ratios and Proportions,Mathematics
472,36,69,2025-10-09,2220,22,0.29,True,Matter and Heat,Physics
62,36,6,2025-10-10,2640,15,0.221,True,Ratios and Proportions,Mathematics
212,36,20,2025-10-16,3600,35,0.248,False,Algebra and Equations,Mathematics
1155,36,3,2025-10-29,2100,31,0.34,True,Functions and Graphs,Mathematics
34,36,33,2025-10-31,2340,0,0.17,False,Scientific Investigation,Physics
38,36,94,2025-11-02,3180,16,0.202,True,Matter and Heat,Physics
920,36,57,2025-11-03,4380,53,0.405,False,Algebra and Equations,Mathematics
772,36,50,2025-11-05,1200,27,0.305,False,Algebra and Equations,Mathematics
125,36,6,2025-11-07,2760,31,0.299,True,Ratios and Proportions,Mathematics
470,36,52,2025-11-07,1860,11,0.207,True,Mechanics and Motion,Physics
72,36,14,2025-11-10,1920,12,0.204,True,Light and Sound,Physics
30,36,66,2025-11-15,2040,0,0.175,False,Numbers and Operations,Mathematics
1032,36,93,2025-11-18,1380,50,0.439,True,Ratios and Proportions,Mathematics
610,36,7,2025-11-23,2520,34,0.382,True,Ratios and Proportions,Mathematics
1074,36,59,2025-11-25,3180,48,0.458,True,Algebra and Equations,Mathematics
845,36,60,2025-12-02,1920,33,0.299,False,Functions and Graphs,Mathematics
934,36,98,2025-12-07,3120,34,0.196,True,Statistics and Probability,Mathematics
471,36,19,2025-12-09,1860,12,0.26,True,Functions and Graphs,Mathematics
995,36,66,2025-12-09,1560,26,0.292,True,Numbers and Operations,Mathematics
442,36,87,2025-12-12,540,34,0.208,False,Light and Sound,Physics
77,36,21,2025-12-19,2160,24,0.245,False,Matter and Heat,Physics
802,36,91,2025-12-27,840,18,0.251,True,Mechanics and Motion,Physics
285,37,1,2025-09-14,1140,42,0.396,True,Algebra and Equations,Mathematics
1124,37,70,2025-09-15,2280,60,0.632,True,Algebra and Equations,Mathematics
75,37,34,2025-09-18,960,32,0.31,False,Functions and Graphs,Mathematics
314,37,73,2025-09-28,780,26,0.268,True,Scientific Investigation,Physics
1141,37,49,2025-10-11,1800,26,0.286,True,Geometry and Measurement,Mathematics
268,37,69,2025-10-18,2280,36,0.283,True,Matter and Heat,Physics
997,37,64,2025-10-28,2820,44,0.514,True,Algebra and Equations,Mathematics
1047,37,50,2025-11-13,1080,48,0.623,True,Algebra and Equations,Mathematics
217,37,22,2025-11-21,2940,25,0.301,True,Algebra and Equations,Mathematics
210,37,22,2025-11-27,3300,29,0.216,True,Algebra and Equations,Mathematics
707,37,58,2025-12-02,2580,38,0.327,False,Electricity and Magnetism,Physics
717,37,77,2025-12-02,2580,24,0.292,False,Numbers and Operations,Mathematics
154,37,87,2025-12-12,840,18,0.246,True,Light and Sound,Physics
832,37,56,2025-12-21,2400,47,0.348,False,Functions and Graphs,Mathematics
263,37,37,2025-12-23,1260,41,0.384,True,Algebra and Equations,Mathematics
613,37,7,2025-12-23,1740,24,0.188,True,Ratios and Proportions,Mathematics
774,38,63,2025-09-24,3360,7,0.255,True,Geometry and Measurement,Mathematics
184,38,66,2025-10-04,2040,32,0.251,True,Numbers and Operations,Mathematics
878,38,70,2025-10-09,2100,35,0.293,False,Algebra and Equations,Mathematics
1035,38,84,2025-10-13,4140,7,0.192,False,Statistics and Probability,Mathematics
422,38,19,2025-10-14,1860,42,0.325,True,Functions and Graphs,Mathematics
560,38,80,2025-10-28,2160,31,0.255,False,Electricity and Magnetism,Physics
248,38,95,2025-11-27,3000,10,0.339,True,Ratios and Proportions,Mathematics
495,38,33,2025-12-04,3540,23,0.206,True,Scientific Investigation,Physics
200,38,93,2025-12-05,1560,39,0.257,True,Ratios and Proportions,Mathematics
521,38,54,2025-12-12,2640,39,0.38,True,Ratios and Proportions,Mathematics
108,38,47,2025-12-19,960,20,0.2,True,Ratios and Proportions,Mathematics
103,38,36,2025-12-21,1980,30,0.222,True,Ratios and Proportions,Mathematics
211,38,59,2025-12-25,2580,10,0.237,True,Algebra and Equations,Mathematics
427,38,61,2025-12-25,1920,48,0.406,True,Functions and Graphs,Mathematics
970,39,95,2025-09-06,3180,48,0.358,True,Ratios and Proportions,Mathematics
310,39,30,2025-09-07,2400,38,0.213,True,Ratios and Proportions,Mathematics
191,39,22,2025-09-09,2220,19,0.243,True,Algebra and Equations,Mathematics
252,39,41,2025-09-09,2280,3,0.156,True,Numbers and Operations,Mathematics
885,39,100,2025-09-11,3840,24,0.292,True,Light and Sound,Physics
464,39,58,2025-09-18,2160,2,0.189,True,Electricity and Magnetism,Physics
619,39,23,2025-09-21,840,10,0.14,True,Mechanics and Motion,Physics
230,39,79,2025-09-23,1920,10,0.185,True,Statistics and Probability,Mathematics
141,39,67,2025-09-26,2160,14,0.184,False,Ratios and Proportions,Mathematics
241,39,88,2025-09-29,1740,36,0.205,True,Scientific Investigation,Physics
877,39,56,2025-10-01,1500,24,0.18,True,Functions and Graphs,Mathematics
710,39,10,2025-10-02,3660,13,0.177,True,Scientific Investigation,Physics
80,39,66,2025-10-07,1560,26,0.15,False,Numbers and Operations,Mathematics
614,39,98,2025-10-08,2160,14,0.24,True,Statistics and Probability,Mathematics
1041,39,92,2025-10-12,1560,23,0.276,True,Algebra and Equations,Mathematics
297,39,23,2025-10-14,600,31,0.184,True,Mechanics and Motion,Physics
650,39,72,2025-10-17,3000,13,0.14,True,Geometry and Measurement,Mathematics
265,39,36,2025-10-22,2160,13,0.197,False,Ratios and Proportions,Mathematics
1148,39,1,2025-11-02,1200,30,0.251,True,Algebra and Equations,Mathematics
1104,39,44,2025-11-10,1140,53,0.481,True,Ratios and Proportions,Mathematics
919,39,4,2025-11-12,1680,14,0.149,True,Geometry and Measurement,Mathematics
1086,39,41,2025-11-15,2040,38,0.133,True,Numbers and Operations,Mathematics
996,39,44,2025-11-21,1020,54,0.455,True,Ratios and Proportions,Mathematics
765,39,11,2025-11-22,2640,26,0.269,True,Ratios and Proportions,Mathematics
869,39,93,2025-11-26,1320,26,0.287,True,Ratios and Proportions,Mathematics
404,39,14,2025-11-30,1200,7,0.183,True,Light and Sound,Physics
714,39,16,2025-11-30,3120,8,0.179,True,Forces and Energy,Physics
249,39,17,2025-12-01,3420,13,0.174,True,Functions and Graphs,Mathematics
112,39,95,2025-12-07,3360,33,0.193,True,Ratios and Proportions,Mathematics
547,39,95,2025-12-07,2400,33,0.237,True,Ratios and Proportions,Mathematics
607,39,18,2025-12-20,3120,21,0.216,True,Ratios and Proportions,Mathematics
1184,39,81,2025-12-25,1320,18,0.205,True,Geometry and Measurement,Mathematics
941,39,31,2025-12-26,1080,37,0.136,False,Functions and Graphs,Mathematics
897,39,44,2025-12-29,1620,31,0.318,True,Ratios and Proportions,Mathematics
377,40,59,2025-09-06,4620,33,0.282,False,Algebra and Equations,Mathematics
180,40,91,2025-09-12,660,28,0.22,True,Mechanics and Motion,Physics
496,40,10,2025-09-18,2580,39,0.202,False,Scientific Investigation,Physics
766,40,49,2025-09-24,1560,9,0.277,True,Geometry and Measurement,Mathematics
1163,40,66,2025-09-28,1560,50,0.381,True,Numbers and Operations,Mathematics
133,40,93,2025-10-03,1380,22,0.198,True,Ratios and Proportions,Mathematics
206,40,90,2025-10-06,720,12,0.224,True,Light and Sound,Physics
1131,40,38,2025-10-10,2940,40,0.352,True,Light and Sound,Physics
251,40,77,2025-10-12,2880,31,0.281,False,Numbers and Operations,Mathematics
401,40,64,2025-10-15,1980,27,0.359,True,Algebra and Equations,Mathematics
89,40,70,2025-10-20,3000,30,0.255,True,Algebra and Equations,Mathematics
694,40,6,2025-10-24,2460,51,0.33,True,Ratios and Proportions,Mathematics
438,40,58,2025-10-27,2100,30,0.264,False,Electricity and Magnetism,Physics
655,40,67,2025-11-04,1680,33,0.293,True,Ratios and Proportions,Mathematics
201,40,53,2025-11-09,480,23,0.225,True,Ratios and Proportions,Mathematics
229,40,64,2025-11-09,2400,20,0.268,False,Algebra and Equations,Mathematics
329,40,79,2025-11-25,1440,25,0.316,True,Statistics and Probability,Mathematics
957,40,59,2025-11-29,2880,45,0.343,True,Algebra and Equations,Mathematics
568,40,42,2025-11-30,960,26,0.317,True,Numbers and Operations,Mathematics
909,40,57,2025-12-02,2760,29,0.387,False,Algebra and Equations,Mathematics
231,40,86,2025-12-20,1680,27,0.305,True,Light and Sound,Physics
308,40,37,2025-12-23,960,42,0.293,True,Algebra and Equations,Mathematics
1072,40,22,2025-12-27,2940,28,0.378,True,Algebra and Equations,Mathematics
816,41,61,2025-09-03,2040,12,0.184,True,Functions and Graphs,Mathematics
270,41,68,2025-09-09,2340,25,0.317,False,Matter and Heat,Physics
220,41,91,2025-09-17,840,50,0.334,True,Mechanics and Motion,Physics
357,41,78,2025-09-23,2640,25,0.282,True,Scientific Investigation,Physics
1114,41,21,2025-10-06,3120,37,0.348,True,Matter and Heat,Physics
123,41,46,2025-10-08,960,51,0.289,False,Mechanics and Motion,Physics
1097,41,66,2025-10-11,1680,27,0.262,True,Numbers and Operations,Mathematics
234,41,36,2025-10-12,2700,14,0.303,True,Ratios and Proportions,Mathematics
990,41,86,2025-10-15,1920,19,0.332,True,Light and Sound,Physics
1014,41,72,2025-10-23,3360,36,0.314,True,Geometry and Measurement,Mathematics
54,41,13,2025-11-03,2760,15,0.239,True,Geometry and Measurement,Mathematics
256,41,89,2025-11-07,1500,33,0.246,False,Numbers and Operations,Mathematics
809,41,91,2025-11-14,780,48,0.429,True,Mechanics and Motion,Physics
5,41,10,2025-11-16,2580,29,0.238,True,Scientific Investigation,Physics
159,41,52,2025-11-20,1740,30,0.299,False,Mechanics and Motion,Physics
1197,41,92,2025-11-21,1320,46,0.305,True,Algebra and Equations,Mathematics
1186,41,16,2025-12-06,3180,31,0.269,True,Forces and Energy,Physics
811,41,92,2025-12-13,1020,29,0.271,True,Algebra and Equations,Mathematics
58,41,45,2025-12-22,1800,52,0.283,True,Light and Sound,Physics
645,41,23,2025-12-22,840,25,0.41,True,Mechanics and Motion,Physics
750,41,23,2025-12-29,660,41,0.386,False,Mechanics and Motion,Physics
282,42,14,2025-09-14,1440,12,0.228,True,Light and Sound,Physics
342,42,37,2025-09-14,1440,26,0.226,True,Algebra and Equations,Mathematics
812,42,2,2025-09-17,1680,22,0.249,True,Numbers and Operations,Mathematics
935,42,69,2025-09-18,2040,27,0.386,True,Matter and Heat,Physics
1111,42,82,2025-09-26,2220,58,0.388,True,Functions and Graphs,Mathematics
818,42,6,2025-09-28,1860,49,0.449,True,Ratios and Proportions,Mathematics
176,42,53,2025-09-29,540,6,0.282,True,Ratios and Proportions,Mathematics
448,42,96,2025-10-07,1860,36,0.243,False,Mechanics and Motion,Physics
507,42,83,2025-10-10,1560,28,0.299,True,Light and Sound,Physics
1037,42,21,2025-10-13,3240,35,0.471,False,Matter and Heat,Physics
574,42,100,2025-10-17,2640,24,0.361,True,Light and Sound,Physics
275,42,47,2025-11-11,720,30,0.323,True,Ratios and Proportions,Mathematics
983,42,5,2025-11-12,2640,30,0.278,True,Forces and Energy,Physics
98,42,53,2025-11-15,540,26,0.205,True,Ratios and Proportions,Mathematics
348,42,39,2025-11-21,3240,22,0.206,True,Scientific Investigation,Physics
569,42,34,2025-11-21,1140,26,0.349,False,Functions and Graphs,Mathematics
397,42,13,2025-11-24,2880,25,0.304,False,Geometry and Measurement,Mathematics
1193,42,7,2025-11-26,1740,39,0.535,False,Ratios and Proportions,Mathematics
92,42,10,2025-11-30,3780,10,0.174,False,Scientific Investigation,Physics
901,42,66,2025-11-30,1500,17,0.241,True,Numbers and Operations,Mathematics
856,42,32,2025-12-06,2460,27,0.296,True,Mechanics and Motion,Physics
993,42,7,2025-12-08,1560,40,0.532,True,Ratios and Proportions,Mathematics
684,42,87,2025-12-10,540,47,0.417,False,Light and Sound,Physics
203,42,96,2025-12-23,1680,28,0.171,False,Mechanics and Motion,Physics
121,42,29,2025-12-25,960,28,0.266,True,Functions and Graphs,Mathematics
57,42,92,2025-12-28,1140,31,0.227,True,Algebra and Equations,Mathematics
503,42,51,2025-12-30,840,13,0.291,True,Matter and Heat,Physics
737,43,50,2025-09-01,1440,15,0.277,True,Algebra and Equations,Mathematics
218,43,12,2025-09-03,1140,8,0.194,True,Forces and Energy,Physics
195,43,45,2025-09-05,1440,27,0.307,True,Light and Sound,Physics
300,43,34,2025-09-09,1380,7,0.209,True,Functions and Graphs,Mathematics
551,43,20,2025-09-15,3360,15,0.173,True,Algebra and Equations,Mathematics
16,43,90,2025-09-19,960,24,0.234,True,Light and Sound,Physics
593,43,22,2025-09-21,2940,37,0.236,True,Algebra and Equations,Mathematics
47,43,99,2025-10-03,2700,21,0.265,True,Light and Sound,Physics
922,43,36,2025-10-03,3360,10,0.179,True,Ratios and Proportions,Mathematics
651,43,82,2025-10-17,2760,29,0.243,True,Functions and Graphs,Mathematics
1199,43,27,2025-11-05,1620,34,0.353,True,Light and Sound,Physics
798,43,99,2025-11-27,3780,56,0.345,True,Light and Sound,Physics
1057,43,5,2025-11-28,2160,33,0.252,True,Forces and Energy,Physics
70,43,75,2025-12-16,3480,1,0.199,True,Statistics and Probability,Mathematics
747,43,18,2025-12-29,3120,22,0.134,True,Ratios and Proportions,Mathematics
1034,44,65,2025-09-01,3120,47,0.36,True,Functions and Graphs,Mathematics
974,44,19,2025-09-10,1440,19,0.35,True,Functions and Graphs,Mathematics
1189,44,14,2025-09-17,1320,42,0.391,False,Light and Sound,Physics
973,44,70,2025-10-05,2400,52,0.439,True,Algebra and Equations,Mathematics
626,44,76,2025-10-18,2820,42,0.399,True,Algebra and Equations,Mathematics
581,44,40,2025-10-23,4140,45,0.384,True,Electricity and Magnetism,Physics
948,44,13,2025-10-26,4200,31,0.324,True,Geometry and Measurement,Mathematics
713,44,99,2025-11-30,2460,35,0.312,False,Light and Sound,Physics
826,44,95,2025-12-03,3060,15,0.299,False,Ratios and Proportions,Mathematics
1054,44,79,2025-12-03,2040,19,0.332,True,Statistics and Probability,Mathematics
31,44,34,2025-12-07,960,25,0.288,False,Functions and Graphs,Mathematics
323,44,35,2025-12-07,2880,30,0.408,False,Algebra and Equations,Mathematics
1067,44,38,2025-12-27,3360,17,0.333,True,Light and Sound,Physics
293,44,70,2025-12-28,2460,28,0.351,True,Algebra and Equations,Mathematics
50,45,78,2025-09-01,2280,22,0.35,False,Scientific Investigation,Physics
512,45,3,2025-09-07,1800,33,0.268,False,Functions and Graphs,Mathematics
246,45,37,2025-09-08,1620,36,0.314,False,Algebra and Equations,Mathematics
368,45,14,2025-09-08,1200,52,0.46,True,Light and Sound,Physics
250,45,92,2025-09-10,1320,30,0.328,False,Algebra and Equations,Mathematics
182,45,96,2025-09-16,1860,30,0.35,True,Mechanics and Motion,Physics
214,45,71,2025-09-16,2820,57,0.416,True,Light and Sound,Physics
571,45,17,2025-09-16,2520,35,0.311,True,Functions and Graphs,Mathematics
636,45,15,2025-09-25,2220,34,0.455,False,Ratios and Proportions,Mathematics
321,45,68,2025-09-27,2280,41,0.343,True,Matter and Heat,Physics
322,45,30,2025-09-28,1980,54,0.398,True,Ratios and Proportions,Mathematics
64,45,84,2025-09-29,4260,37,0.283,True,Statistics and Probability,Mathematics
1100,45,6,2025-10-14,3000,49,0.486,True,Ratios and Proportions,Mathematics
199,45,28,2025-10-18,2400,44,0.312,True,Numbers and Operations,Mathematics
1093,45,83,2025-10-29,1560,71,0.695,True,Light and Sound,Physics
795,45,30,2025-10-31,2040,52,0.449,True,Ratios and Proportions,Mathematics
51,45,72,2025-11-09,2340,17,0.237,False,Geometry and Measurement,Mathematics
63,45,67,2025-11-10,2040,25,0.259,True,Ratios and Proportions,Mathematics
1157,45,57,2025-11-10,2700,35,0.367,False,Algebra and Equations,Mathematics
661,45,100,2025-11-11,3660,49,0.559,False,Light and Sound,Physics
388,45,23,2025-11-18,960,44,0.352,True,Mechanics and Motion,Physics
132,45,39,2025-11-21,3600,29,0.352,True,Scientific Investigation,Physics
301,45,6,2025-11-21,2100,54,0.319,True,Ratios and Proportions,Mathematics
930,45,87,2025-11-22,720,65,0.667,True,Light and Sound,Physics
864,45,14,2025-11-24,1260,57,0.612,True,Light and Sound,Physics
177,45,98,2025-12-02,1800,35,0.294,False,Statistics and Probability,Mathematics
945,45,93,2025-12-02,1740,46,0.451,True,Ratios and Proportions,Mathematics
202,45,45,2025-12-05,2040,23,0.286,True,Light and Sound,Physics
753,45,47,2025-12-05,840,36,0.436,True,Ratios and Proportions,Mathematics
474,45,17,2025-12-11,2460,38,0.271,True,Functions and Graphs,Mathematics
822,46,83,2025-09-09,2340,50,0.405,True,Light and Sound,Physics
891,46,63,2025-09-10,3240,3,0.199,True,Geometry and Measurement,Mathematics
344,46,70,2025-09-11,2640,36,0.357,True,Algebra and Equations,Mathematics
1011,46,11,2025-09-14,2640,62,0.498,True,Ratios and Proportions,Mathematics
1026,46,4,2025-09-19,1620,33,0.267,True,Geometry and Measurement,Mathematics
416,46,55,2025-09-29,1920,25,0.315,True,Numbers and Operations,Mathematics
61,46,76,2025-10-01,2220,40,0.286,True,Algebra and Equations,Mathematics
555,46,26,2025-10-04,1440,50,0.337,True,Scientific Investigation,Physics
875,46,27,2025-10-09,1080,53,0.468,True,Light and Sound,Physics
671,46,89,2025-10-21,1440,32,0.39,True,Numbers and Operations,Mathematics
238,46,36,2025-10-31,2400,57,0.433,True,Ratios and Proportions,Mathematics
292,46,1,2025-11-11,900,36,0.382,True,Algebra and Equations,Mathematics
223,46,27,2025-11-15,1500,29,0.312,True,Light and Sound,Physics
670,46,7,2025-11-18,1440,51,0.469,True,Ratios and Proportions,Mathematics
759,46,24,2025-11-22,4320,51,0.46,True,Numbers and Operations,Mathematics
604,46,22,2025-12-02,3300,26,0.337,True,Algebra and Equations,Mathematics
980,46,99,2025-12-06,2280,68,0.511,True,Light and Sound,Physics
534,46,93,2025-12-11,1140,54,0.441,True,Ratios and Proportions,Mathematics
